nome,endereco,cidade,telefone,lat,lng
FAST BEER,TRINTA E UM DE MARCO,GURUPI,063-98454-5959,-10.723511,-48.08085
POR DO SOL BAR    01,GUANABARA Q 328 LOTE 16,GURUPI,063-98429-3916,-10.725249,-48.077832
JOSE DA PENHA,RIO GRANDE DO SUL,GURUPI,063-98450-5151,-10.725436,-48.075793
CG DISTR DE BEBIDAS,SERGIPE 1987 QD C LT 16B,GURUPI,063-98519-5437,-10.723567,-48.082656
BAR DO FABIM,RUA 9 ESQ COM AV GUANABARA,GURUPI,063-98437-0776,-10.724242,-48.075944
DONA ONCA BAR E REST,SERGIPE,GURUPI,063-99240-6060,-10.721754,-48.080338
DOSE DUPLA        01,ALFREDO NASSER N 578,GURUPI,063-99102-7513,-10.724399,-48.07314
FERNANDO MOURA,RIO DE JANEIRO,GURUPI,063-98472-5570,-10.721702,-48.074616
BAR DO DADI,73 N 311 QD 168 LT 22,GURUPI,063-98450-3929,-10.743725,-48.073892
DI NAPOLI PLAZA HOTE,GUANABARA 1802 QD 362,GURUPI,063-99994-2800,-10.726093,-48.078772
MARMITARIA BOM SABOR,MANUEL DA ROCHA N 0,GURUPI,063-98472-3800,-10.726433,-48.076926
JG BEBIDAS,BERNARDO SAYAO,GURUPI,063-98444-8814,-10.726915,-48.07381
LANCHON CAFE CENTRAL,PARANA MERCADO MUNICIPAL BOX 29,GURUPI,063-03312-4048,-10.724435,-48.071774
BAR CAFE 5 HORAS,SANTANA C 19,GURUPI,063-98487-9043,-10.732295,-48.073753
BAR BRASIL        04,MANUEL DA ROCHA C SP,GURUPI,063-03351-1998,-10.728477,-48.075253
GIRAFFAS PIAUI,PIAUI 2245 QDA 58 LT 1,GURUPI,063-99950-5799,-10.0,-48.0
BAR DO SIDAO,AV DUERE 933,GURUPI,063-99948-0151,-10.72468,-48.071705
RESTAURANTE PAG PESO,MARANHAO,GURUPI,063-99274-3356,-10.730223,-48.067165
DEPOIS DAS 6,MATO GROSSO ESQ. C/ 19,GURUPI,063-99984-2011,-10.730655,-48.073486
LANCHONETE KIBON,PARA C/ 08,GURUPI,063-99212-4482,-10.729177,-48.07027
CASA DO VINHO,GOIAS,GURUPI,063-98470-9717,-10.731687,-48.070915
SANTO CANTO P E CONZ,PARA QD 15 LOTE 15 1671,GURUPI,063-98452-4052,-10.730228,-48.070908
BAR FORTALEZA     02,RUA NEWTON GOMES COMERCIO,GURUPI,063-99125-4737,-10.730185,-48.076687
MERCEARIA KACULA,PARANA ESQ. C/ 20,GURUPI,063-03312-8014,-10.72857,-48.07651
QUIOSQUE DO CHOPP,SENADOR PEDRO LUDOVICO SALA 01,GURUPI,063-98452-7669,-10.724208,-48.0723
DISTRIBUID FREE GELO,GOIAS ENTRE 09 10 QD 17 LT,GURUPI,063-98472-5966,-10.731745,-48.07083
CONV TIO PATINHA,PEDRO LUDOVICO QD31LT19,GURUPI,063-03312-5131,-10.731281,-48.06897
BAR DO TIO PATINHA,06 ESQ. C/ PARANA,GURUPI,063-98436-2033,-10.724448,-48.071747
LIKUS RESTAURANTE,PARA QD 08 LT 3,GURUPI,063-97400-8821,-10.727547,-48.067394
MAMA MIA MASSA,SAO PAULO 1515,GURUPI,063-98412-2984,-10.727218,-48.07253
MUTUQUINHA BAR,MATO GROSSO,GURUPI,063-98471-7169,-10.727328,-48.06913
CONV BEIRA RIO,PARA,GURUPI,063-03313-3058,-10.733998,-48.07595
DA VINTE CONVENIENC,AMAZONAS,GURUPI,063-99937-8509,-10.726831,-48.071285
CHAMBARI DA EUZA,AVENIDA PARA ESQ C RUA 8 BOX4,GURUPI,063-99271-2619,-10.729167,-48.070225
CONV COMETA,GOIAS QDG LT1 AO 5 SALA2 2844,GURUPI,063-99281-1850,-10.733896,-48.074318
CENTRAL CONV E DIST,SAO PAULO QD 357 LOTE 03 B,GURUPI,063-98474-0340,-10.729965,-48.076122
ELITE BAR E PETISCAR,PRESIDENTE GETULIO VARGAS SN BOX 25,GURUPI,063-99292-0520,-10.724508,-48.071785
DONA TINA,MATO GROSSO ESQ CM RUA 10,GURUPI,063-99964-9966,-10.730144,-48.072815
VENEZA PLAZA HOTEL01,DEPUTADO JOSE DE ASSIS,GURUPI,063-99245-1056,-10.731163,-48.072181
REST RECANTO D SABOR,SANTA CATARINA BOX 31,GURUPI,063-99223-9208,-10.724522,-48.072173
M A DISTRIBUIDORA,C QUADRA 14 LOTE 13,GURUPI,063-98455-3703,-10.7324,-48.077604
3 ZERO 2,SANTA CATARINA BOX 30,GURUPI,063-99265-2662,-10.724654,-48.072276
ECO CLUB BUFALLOS,AMAZONAS 1612,GURUPI,063-99283-5585,-10.729117,-48.073467
SHAWBLACK LANCHE ARA,BERNARDO SAYAO 1060 QD 35 LT 10,GURUPI,063-99213-9837,-10.731866,-48.070109
BAR DO RUFINO     01,MATO GROSSO,GURUPI,063-99226-3666,-10.731879,-48.075279
CR BEBIDAS,NEWTON DA ROCHA,GURUPI,063-99210-1758,-10.729327,-48.077247
ELITE CONVENIENCIA01,BERNARDO SAYAO 515 Q253,GURUPI,063-99258-2058,-10.72695,-48.073812
MEZZA CASA CHURRAS,PRESEIDENTE GETULIO VARGAS,GURUPI,063-03312-2852,-10.728593,-48.06864
RESTAU SABOR DE CASA,D QD 01 LT 02,GURUPI,063-99292-7124,-10.742048,-48.070694
BAR DO TIAO       11,ALAGOAS QD 03 LT 18,GURUPI,063-98413-9779,-10.740638,-48.071754
QUARTETTO SUPERMERCA,PIAUI,GURUPI,063-03312-4520,-10.733468,-48.069378
BAR RECANTO NORDEST,L QD 53 LT 04,GURUPI,063-98410-9317,-10.735935,-48.0688
LUCAS DISTRIBUIDOR03,BERNARDO SAYAO QD13LT14,GURUPI,063-99105-0281,-10.736542,-48.067802
GIRAFFAS,GOIAS CHCARA N 96,GURUPI,063-99251-8063,-10.738321,-48.078029
PARADIZIO BAR,TRINTA E UM DE MARCO,GURUPI,063-99228-2521,-10.7424,-48.065815
SEMPRE 6,PARANA ESQC06,GURUPI,063-03311-5800,-10.724845,-48.07131
AJ BAR,D,GURUPI,063-03312-8261,-10.740891,-48.076603
SUPER ALVORADA    01,LIVRE N 1390,GURUPI,063-03312-8033,-10.734994,-48.050873
FAZENDINHA BAR    01,D,GURUPI,063-98443-3975,-10.741816,-48.07799
SUPERMERCADO COMET1,DUERE N481,GURUPI,063-98404-8444,-10.715543,-48.085316
BEIRA RIO SUPERMERC,MARANHAO,GURUPI,063-03312-0101,-10.735478,-48.07405
BEIRA RIO SUPERMECAD,RUA ANTONIO NUNES SILVA,GURUPI,063-03312-0202,-10.728808,-48.090336
SUPEMERCADO MI 4158,79 QD 171 LT 17,GURUPI,063-99264-1617,-10.743268,-48.076513
3M DISTRIBUID BEBIDA,73 QD 153 LT 01,GURUPI,063-98120-3087,-10.7464,-48.076378
BEIRA RIO GO,GOIAS,GURUPI,063-03312-7418,-10.721134,-48.05879
BEIRA RIO SUPERMER01,RIO GRANDE DO SUL QD 284 LT11,GURUPI,063-03312-6715,-10.723336,-48.073265
MICHELLA AGRO,AV D SUL 171 Q3 17C AL SUL,GURUPI,063-99978-9245,-10.740713,-48.071907
BAR DO ZEZIM      01,RIO GRANDE DO NORTE,GURUPI,063-99225-2128,-10.741485,-48.07112
KREPS LANCHE,PARA QD04 LOTE06 2495,GURUPI,063-98452-1017,-10.734923,-48.07689
BEIRA RIO SUPERMERCA,PRESIDENTE COSTA E SILVA QD B 4,GURUPI,063-03312-0101,-10.733807,-48.04883
GIRO RAPIDO       01,62 LOTE 17 QD 147,GURUPI,063-99139-8403,-10.747004,-48.073406
QUARTETTO SUPERMECAD,ANTONIO NUNES DA SILVA QD 16 LOTE 12,GURUPI,063-99966-6120,-10.729687,-48.095352
BS BEEN,62 QUADRA 157 LOTE 01,GURUPI,063-99237-4867,-10.747008,-48.073284
CUNHADAS DISTRIBUIDA,31 DE MARCO QUADRA 53 LOTE 04,GURUPI,063-99258-9533,-10.741533,-48.06654
JANTINHA DA MARIA,71,GURUPI,063-98421-2904,-10.746885,-48.07343
TROPEIRO,A 3 QUADRA 03 LOTE 07,GURUPI,063-98118-5310,-10.743066,-48.076864
CHOOP BEIRA RIO,RUA 31 DE MARCO,GURUPI,063-98433-5392,-10.736272,-48.070887
100% SUA CONV E DIST,PARAIBA SALA 2 QD 96,GURUPI,063-98476-5925,-10.735122,-48.066046
BAR TIAO,ALAGOAS N 147 QD 3 LT 18,GURUPI,063-98413-9779,-10.740617,-48.071731
MINI PRECO JM,AVENIDA AMAZONAS SN QD 34 LT 02,FIGUEIROPOLIS,063-99242-4223,-10.145106,-48.171806
MERCEARIA DOS AMIGOS,BERNADO SAYAO,ALVORADA,063-98451-7311,-10.47199,-48.121037
CAS DE CARNE PEREIRA,RUA 05 SEM NUMERO,ALVORADA,063-99957-2345,-10.470272,-48.11999
MERCADO IDEAL,INDUSTRIAL,ALVORADA,063-98122-1734,-10.47601,-48.127934
TUTTI PIZZARIA,AV GOIAS QD10 LOTE 9,ALVORADA,063-98103-5870,-10.475188,-48.12676
BAR DO ZE         03,INDUSTRIAL,ALVORADA,063-99250-9336,-10.475713,-48.126927
SUPERMEC RENDE MAIS,BERNARDO SAYAO QD 01 LT 23,ALVORADA,063-99345-6792,-10.473166,-48.121307
LONDON PUB,GOIAS ESQUINA COM AV JOANITO T PIMENTEL,ALVORADA,063-98114-6011,-10.475841,-48.126694
MERCEARIA REIS    04,SIRIUS QUADRA 40 LOTE 18,ALVORADA,063-99215-5719,-10.470443,-48.122505
SUPERMERCA BOM JESUS,GOIAS QUADRA 19 LOTE 4,ALVORADA,063-99943-1691,-10.470201,-48.125366
SUPERMERC SUPER MIX,MARANHAO QUADRA 10 LOTE 01 E 02,ALVORADA,063-99952-9046,-10.4777,-48.128777
DIST E LANCH 2 IRMAO,RUI BARBOSA,ALVORADA,063-98139-1080,-10.477313,-48.128836
DISTRIBUIDORA JL  01,CASTELO BRANCO,ALVORADA,063-98158-8791,-10.47376,-48.128754
ALTAS HRAS DISTRIBUI,URUANO QD 28 LOTE 22,ALVORADA,063-99123-8764,-10.469403,-48.122626
REST LANCH DO NEGAO,INDEFINIDO Q 16 LOTE 11,ALVORADA,063-99264-1393,-10.465346,-48.118888
RESTAU LANC IPANEMA,BR 153,ALVORADA,063-99231-3695,-10.390695,-48.132682
SUP O BARATAO,ILIRIO MENEGON 390 QD 04 LT 10,ALVORADA,063-98496-8139,-10.47701,-48.127617
JR TEMPEROS DA CASA,ILIRIO MENEGON N 634,ALVORADA,063-99948-9480,-10.47635,-48.12792
DISTRIBUIDORA JB  01,BOA AVENTURA JOSE MARINHO,FIGUEIROPOLIS,063-99311-8124,-10.140575,-48.166824
MERCEARIA DONATO,GOIAS,FIGUEIROPOLIS,063-98132-4072,-10.135046,-48.172745
SUPER SERVE LAR   01,BR 153 KM,FIGUEIROPOLIS,063-99997-6699,-10.135705,-48.170147
BAR DOURADO       01,AMAZONAS,FIGUEIROPOLIS,063-99962-9305,-10.143169,-48.17231
MERCEARIA RIBEIRO 04,AMAZONAS,FIGUEIROPOLIS,063-92259-0191,-10.142197,-48.1725
SUPORTE BAR,AMAZONAS,FIGUEIROPOLIS,063-03374-1357,-10.135558,-48.1738
ELITE BAR,16 ESQ. C/ GOIAS,FIGUEIROPOLIS,063-99996-2219,-10.136115,-48.172565
EMILIO BAR,AMAZONAS ESQ. COM 03,FIGUEIROPOLIS,063-99215-5283,-10.139096,-48.170467
BAR DO JOSE PINTO,AMAZONAS,FIGUEIROPOLIS,063-98107-6179,-10.131885,-48.17446
PARAISO BAR,RUA 13,FIGUEIROPOLIS,063-99996-0683,-10.139212,-48.172516
REST E LANCH GOIANO,RUA R 25,FIGUEIROPOLIS,063-99987-5465,-10.139855,-48.16924
BAR NOVA YORK,AVENIDA FEDERAL QD 16 LOTE 15,FIGUEIROPOLIS,063-99257-9811,-10.13783,-48.168636
GIRO RAPIDO,AV BOA VENTURA JOSE MARINHO LT 01 QD 4,FIGUEIROPOLIS,063-99219-0467,-10.140926,-48.172707
RN BEBIDAS,FEDERAL QUADRA 13 LOTE 14,FIGUEIROPOLIS,063-99120-9017,-10.13219,-48.177672
MERC BOM PRECO    05,GOIAS ESQUINA COM A RUA 19,FIGUEIROPOLIS,063-98115-7261,-10.132337,-48.172997
MERCEARIA CARDOSO 01,FIGUEIROPOLIS,FIGUEIROPOLIS,063-98482-1078,-10.136852,-48.17144
SUPER ZE,BERNANDO SAYAO,FIGUEIROPOLIS,063-99221-4307,-10.133611,-48.171961
MERCEARIA CARVALHO04,BOA VENTURA JOSE MARINHO Q47 L01,FIGUEIROPOLIS,063-99255-6003,-10.14334,-48.166056
BAR DO PEDRO      07,MARANHAO QD 25 LT 01,FIGUEIROPOLIS,063-98517-2550,-10.145225,-48.162888
DISTRIBUIDOR HORA 10,22 ENTRE SAO PAULO E PARA,FIGUEIROPOLIS,063-99311-6580,-10.129945,-48.176562
BAR E PETISC BEICOLA,BERNARDO SAYAO 900,FIGUEIROPOLIS,063-99304-7891,-10.0,-48.0
ASSADOS E CIA     01,JULIETA ZEFERINO DE OLIVEIRA QD07 LT04,GURUPI,063-98436-0039,-10.88932,-48.164604
DISTRIBU BEER HOUSE,CARIRI DO TOCANTINS,CARIRI DO TOCANTINS,063-98512-9532,-10.889311,-48.161106
BAR DA MARLENE    01,ARLINDO MARTINS,CARIRI DO TOCANTINS,063-98445-8571,-10.891505,-48.16403
REST. CARNE DE SOL,ROD BR 153,CARIRI DO TOCANTINS,063-98446-1018,-10.887967,-48.163998
PIZZARIA KI DELICIA,AV BERNARDO SAYAO CASA 01,CARIRI DO TOCANTINS,063-98474-1428,-10.88897,-48.16105
PANIFICA PAO DA HORA,BERNADO SAYAO ..,CARIRI DO TOCANTINS,063-98430-1164,-10.889767,-48.161156
DISTRIB CASA NOSTRA,BERNARDO SAYAO,CARIRI DO TOCANTINS,063-03383-1159,-10.889361,-48.160988
COMERC J JUNIOR,JULIETA ZFELINA DE OLIVEIRA,CARIRI DO TOCANTINS,063-98427-5812,-10.890018,-48.162216
SUPER SAO ROQUE,JOSE DE ASSIS QDR03 LT 03,CARIRI DO TOCANTINS,063-03383-4545,-10.889319,-48.16118
XPETIM E JANTINHA,RUA ANTONIO GORDINHO QD 10,CARIRI DO TOCANTINS,063-98407-3035,-10.889287,-48.16152
MULTIMIX SUPERMERCAD,EVANGELISTA PEREIRA SANTOS SN,CARIRI DO TOCANTINS,063-98492-0986,-10.888993,-48.162068
BAR WALBER,CARIRI DO TOCANTINS,CARIRI DO TOCANTINS,063-98452-1304,-10.901486,-48.162083
DIST LA CASA DE BEBI,BERNANDO SAYAO,CARIRI DO TOCANTINS,063-98400-3875,-10.890359,-48.15928
RANGEL CARNES,10A J ZEFER DE OLIVE Q6 LT12,CARIRI DO TOCANTINS,063-98450-1957,-10.890046,-48.162366
EMPORIO GASTRO BAR,RUA DO BAGIO QD15 LOTE 11,CARIRI DO TOCANTINS,063-99250-6976,-10.890353,-48.16144
CONVENIENCIA BARBOSA,BR 153 QUADRA 01 LOTE 01,CARIRI DO TOCANTINS,063-98414-0866,-10.88854,-48.16423
WS ESPETARIA,JOAQUIM ANTONIA DE SOUSA Q 11 LTE 09,CARIRI DO TOCANTINS,063-98460-8752,-10.891418,-48.161029
RESTAURANTE MARAJO02,BR 153 KM 673,CARIRI DO TOCANTINS,063-98500-4292,-10.904723,-48.173666
MINI MERCADO CRISTAL,AVENIDA ARLINDO MARTINS,CARIRI DO TOCANTINS,063-98194-5664,-10.888584,-48.163189
DISTR GELADAO,EVANGELISTA PEREIRA SANTOS,CARIRI DO TOCANTINS,063-98424-4519,-10.889764,-48.159665
REST COSTELAO NA BRA,AVENIDA FEDERAL,CARIRI DO TOCANTINS,063-07400-8994,-10.892794,-48.166511
JR DISTRIBUIDORA  03,CARIRI DO TOCANTINS,CARIRI DO TOCANTINS,063-99252-3756,-10.890096,-48.161297
DIST VERDAO GAS,DO BAGIO SN LT 09 QD 7,CARIRI DO TOCANTINS,063-98473-3044,-10.894794,-48.159646
ESPETO BAR        01,AVENIDA FEDERAL 430,FIGUEIROPOLIS,063-98115-1263,-10.133866,-48.170662
SUPER ECONOMICO   05,B VENTURA JOSE MARINHO QD11 LT 5,FIGUEIROPOLIS,063-99285-7532,-10.131863,-48.16958
BAR DO BONFIM     02,RUA 04,FIGUEIROPOLIS,063-99210-5737,-10.130963,-48.167595
KAICO LANCHES,RODOVIA DA MATRIZ SN,FIGUEIROPOLIS,063-98116-6863,-10.13334,-48.16972
ESPETO LANCHES,BERNADO SAYAO,FIGUEIROPOLIS,063-98118-2625,-10.133928,-48.170635
POSTO NAVES,ROD BR 153 KM 722,FIGUEIROPOLIS,063-98135-2784,-10.134425,-48.170475
ALIMAR VARIEDADES,BOAVENTURA JOSE MARINHO,FIGUEIROPOLIS,063-98432-9842,-10.133598,-48.168934
ESPETINHO TRADICIONA,AV FEDERAL,FIGUEIROPOLIS,063-98144-5780,-10.133568,-48.169896
CONVENI FIM DE TARDE,CEARA QD 18 LT 12,FIGUEIROPOLIS,063-99116-6387,-10.130393,-48.168922
COMERCIAL VALQUIZON,MARANHAO,FIGUEIROPOLIS,063-98483-4072,-10.132938,-48.166897
ESPETO TRADICIONAL,RODOVIA DA MATRIZ,FIGUEIROPOLIS,063-98144-5780,-10.133411,-48.169994
M D DISTRIBUIDORA,18 AV FEDERAL ESQUINA COM RUA 18,FIGUEIROPOLIS,063-98118-3752,-10.13344,-48.170773
HOTEL ROMERIO,FEDERAL,FIGUEIROPOLIS,063-99955-3506,-10.131436,-48.171383
SUPERMER FERNANDES,BRANDAO SAYAO QUADRA 8 LOTE 13,FIGUEIROPOLIS,063-99930-2596,-10.131858,-48.171328
COMERCIAL MG,CEARA ESQ COM A RUA 4,FIGUEIROPOLIS,063-99991-1767,-10.131331,-48.168627
MODERNA PIZZARIA,BOA AVENTURA J MARINHO,FIGUEIROPOLIS,044-99802-3240,-10.133351,-48.16904
MERCEARIA DA MAURA,HORACIO JOAQUIM LEMES SN CS 06,GURUPI,063-99257-3095,-10.731483,-48.101254
MINI MERCADO S JOAO,A 09 QUADRA 19 LOTE 17,GURUPI,063-98406-3147,-10.73111,-48.112281
BAR FAMILIAR      02,HORACIO J LEMOS QD 42 LT17,GURUPI,063-98479-3406,-10.731683,-48.102192
MERC FREITAS,S 13 QD 73 LT 10,GURUPI,063-98469-4595,-10.729296,-48.09663
SPORT BAR         02,S 005,GURUPI,063-99214-7194,-10.729948,-48.114525
MERCEARIA OLIVEIRA01,A4 QD 11 LT 03,GURUPI,063-99243-8140,-10.72907,-48.11238
SUPER. CASTELO,CASTELO BRANCO,GURUPI,063-03313-2418,-10.727792,-48.09688
BAR DO MACIEL,S 009,GURUPI,063-98457-6133,-10.727777,-48.09687
DISTRIBUIDORA KOJAK,18 A QD B 06 LOTE 15,GURUPI,063-98488-1279,-10.726798,-48.098095
BAR DO FREDY,ALMEIDA CENTRAL QD 07 LT 40,GURUPI,063-98416-2106,-10.729288,-48.11475
BAR DA NEGA       02,A2 QD 05 LT 23,GURUPI,063-99398-8645,-10.728282,-48.116333
COMER AGUIA,A 1 QD 2 LT 38,GURUPI,063-98446-8123,-10.728003,-48.116714
SUPERME TEM DE TUDO,AV 5,GURUPI,063-98425-7446,-10.726943,-48.12606
MERCEARIA COMBINA C,B QD16 LT27,GURUPI,063-98415-3962,-10.726474,-48.12939
SKINA 8 BEBIDAS,AV DOS ESPORTE QD 23 LT60,GURUPI,063-98404-5515,-10.724711,-48.12912
MERCEARIA BARROS,ANTONIO NUNES DA SILVA QD 25 LT14,GURUPI,063-98456-9280,-10.729555,-48.128716
MINI MERCADO BARATAO,RUA 4 QD 35 LT 08,GURUPI,063-98473-6269,-10.726601,-48.133003
DISTRIBUIDO BOBOZAO,RUA 3A,GURUPI,063-98415-3409,-10.727845,-48.128185
DIST DAS ACACIAS,AVENIDA DAS ACACIAS,GURUPI,063-98139-1328,-10.728898,-48.11448
CASA DA PINGA,CONTORNO,GURUPI,063-98156-7193,-10.725015,-48.100456
REI DA PINGA DISTRIB,RUA 3 A SN QD 17 LOTE 54,GURUPI,063-98409-4265,-10.727715,-48.12918
DISTRIBUIDO VITORIA,7 A SN QD 22 LOTE 22,GURUPI,063-99106-2207,-10.725668,-48.12703
DIST ABAIXO DE ZERO,A QUADRA 32 LOTE 57,GURUPI,063-99212-4110,-10.72465,-48.1321
DISTRI BEBI DO MANO,A5 QUADRA 08 LOTE 18,GURUPI,063-99125-3263,-10.729325,-48.104018
SENZALAS DISTRIBUIDO,PARQUE DAS ACACIAS QUADRA 11 LOTE 22,GURUPI,063-99291-0083,-10.729107,-48.11438
DISTRIBUI DO EDIMAR,CORTONO QUADRA B LOTE 11,GURUPI,063-99120-4736,-10.725016,-48.100525
DISTRIBUID DO CABURE,CASTELO BRANCO Q 44 LOTE 10,GURUPI,063-98408-5859,-10.727402,-48.098271
DISTR CASA DA BEBIDA,A9 QD 25 LT 19,GURUPI,063-98421-3105,-10.731237,-48.110109
CASA DE CARNE BURITI,CONTORNO QD 21 LT 21,GURUPI,063-98416-9314,-10.726249,-48.100942
DISTRIBUIDORA TAVA01,8A 0 LOTE 24 QD 39,GURUPI,063-99274-0568,-10.724358,-48.132635
DISTRIBUIDORA ARAUJO,CASTELO BRANCO SN LT07,GURUPI,063-99241-2694,-10.728185,-48.104199
CONV E DIST C BRANCO,CASTELO BRANCO QD13 LT10,GURUPI,063-98431-7732,-10.72827,-48.104776
ARMAZEM DAS BEBIDA02,LENIVAL CORREA FERREIRA,GURUPI,063-99105-7544,-10.732427,-48.096017
BAR DA MARILEIDE,7 SN QD 13 LT 6,GURUPI,063-99101-9293,-10.807245,-48.5228
MERCADO LEAO,PIONEIRA SN QD 5 LT 22,GURUPI,063-98124-6030,-10.750235,-48.095295
MERCEARIA SANTOS  04,I QD 100 LT 01,GURUPI,063-03313-3243,-10.738862,-48.09654
DIST PARAIBA,PIONEIRA SN QD 10 LOTE 36,GURUPI,063-99209-9929,-10.749267,-48.092598
RESTAURANTE DO MELO,E,GURUPI,063-98435-8189,-10.740641,-48.083687
DISTRIBUID POSTO S15,ANTONIO NUNES QD 16 LT 17,GURUPI,063-98474-6100,-10.730145,-48.096207
MERCEARIA GOMES   03,C QD 49 LT 10,GURUPI,063-03312-3045,-10.737096,-48.086643
MERCEARIA MIRA,LENIVAL CORREIA FERREIRA,GURUPI,063-99243-0429,-10.733282,-48.09989
AVENIDAO BAR,HONORINO ALVE FURTAD N704,GURUPI,063-98114-8556,-10.730361,-48.09651
DISTRIBUIDORA VARGAS,JOAO OSCAR SN QD 45 LOTE 27,GURUPI,063-99216-9476,-10.734197,-48.100914
RESTAURANTE AR,01 QD 06 LT 01,GURUPI,063-98560-7897,-10.742806,-48.083427
MERCEARIA AFC,RUA G QD 61 LT 10,GURUPI,063-98425-7211,-10.739874,-48.0898
VIA NORTE HOTEL,BR153 GLEBA5 CHACARA107,GURUPI,063-03315-2000,-10.732063,-48.0801
RESTAURANTE DA CELIA,6,GURUPI,063-98486-2054,-10.741776,-48.08731
HOTEL OITI,ROD BR153 KM67,GURUPI,063-03312-4000,-10.733682,-48.08059
MINI MERCADO CORONEL,LENIVAL C FERREIRA QD35 LT23,GURUPI,063-98497-8878,-10.733288,-48.099857
ARAUJO E LANCH,AV RIO BRANCO ESQ CM 13,GURUPI,063-98458-0237,-10.730641,-48.096493
BAR J LIMA,I QD 98 LOTE 13,GURUPI,063-99950-8507,-10.738176,-48.09726
PESQ PAG RECAN DO SO,FAZENDA SARACURA SN,GURUPI,063-98463-1613,-10.766015,-48.127377
RM MERCADINHO,ANTONIO DE ALMEIDA VERAS,GURUPI,063-98490-8561,-10.732715,-48.100323
HOTEL D LEON,BR153 KM652 CHACARA107 GLEBAII,GURUPI,063-98502-5000,-10.735037,-48.081123
ARMAZEM DAS BEBIDAS,HONORINHA ALVES FURTADO QD 19 LOTE 21,GURUPI,063-98437-6733,-10.73247,-48.09605
BAR 4 IRMAOS,ANTONIO PEREIRA DA COSTA LOTE 25 QD PMGE,GURUPI,063-99285-3341,-10.738027,-48.099216
LIGERIN GAS E CONVEN,BAHIA QD 222 LOTE 01,GURUPI,063-99262-2206,-10.731892,-48.095998
SUPERM TIO PATINHAS,D QD 62 LOTE 19,GURUPI,063-99956-5216,-10.73817,-48.088744
RESTAURA DA CRISTINA,G QUADRA 13 LOTE 09,GURUPI,063-99275-4295,-10.743176,-48.08528
DISTRIB DO BRANKIIN,I,GURUPI,063-99946-4332,-10.743716,-48.090015
HORA EXTRA        01,HONORINHA ALVES FURTADO,GURUPI,063-99259-9985,-10.733955,-48.095592
DISTRIB POSTO S15,ANTONIO NUNES Q 16 LOTE 17,GURUPI,063-99283-1174,-10.730066,-48.09634
ADEGA BOA VISTA,ANTONIO RICARDO MEDEIROS,GURUPI,063-99233-4575,-10.735262,-48.094952
REST MUTUCAO,GARCIA RODRIGUES,GURUPI,066-99933-3685,-10.754188,-48.09253
BAR E RESTAURANTE MD,MRCOLINO PINTO NOGUEIRA,GURUPI,063-99232-3288,-10.731383,-48.096159
CONVENIENCIA MARINHO,CENTRAL E RUA 11,GURUPI,063-98404-6470,-10.7371,-48.090836
BAR SAO FRANCISCO,LUCY,ALIANCA DO TOCANTINS,063-99145-6520,-10.304583,-48.94411
MERCADO AGUIAR,RUA 110,ALIANCA DO TOCANTINS,063-99100-8516,-10.307972,-48.9464
BAR SANTO ANTONIO 04,RUA 04,ALIANCA DO TOCANTINS,063-99207-8045,-10.305325,-48.945477
GRACA SUPERMERCADO,LUCY CAS02,ALIANCA DO TOCANTINS,063-99911-6493,-10.305449,-48.944183
BAR DO JOAQUIM    02,211 LT29 QD13,ALIANCA DO TOCANTINS,063-99221-1657,-10.309685,-48.94803
BAR DO ANTONIO    01,AV TOCANTINS,ALIANCA DO TOCANTINS,063-99290-5953,-10.308004,-48.944916
BAR TO NO TRABALHO02,ALIANCA DO TOCANTINS,ALIANCA DO TOCANTINS,063-99953-1566,-10.309552,-48.94819
NORTE SUL CONV,BR153 AREA REMNESCENT Q15 LT1,ALIANCA DO TOCANTINS,063-98148-4111,-10.309534,-48.942192
POSTO ALIANCA,BR153 AREA REMANESCENTE QD15 LT1,ALIANCA DO TOCANTINS,063-99312-8435,-10.309433,-48.942078
BAR DA ZEZINHA,RUA 06 110 LOTE 10 QD 11,ALIANCA DO TOCANTINS,063-99937-6463,-10.300739,-48.940514
MERCADO JC,3 QD 18 LOTE 10,ALIANCA DO TOCANTINS,063-99994-1222,-10.306497,-48.946163
BAR DO VAQUEIRO,221 QD 13 LOTE 12 SN,ALIANCA DO TOCANTINS,063-99104-0813,-10.310055,-48.948822
HIPER DA MAMAE,AVENIDA 04 A Q 08,ALIANCA DO TOCANTINS,063-99972-2179,-10.306809,-48.944777
DESCUBRA BAR,01 PARQUE UNIAO,ALIANCA DO TOCANTINS,063-99234-0577,-10.308891,-48.948818
CONVEN SABOR D MAE,03 QUADRA 13 LOTE 08,ALIANCA DO TOCANTINS,063-99226-6428,-10.306647,-48.943936
BAR DA SKINA,104 QUADRA 14 ESQUINA CM RUA 110,ALIANCA DO TOCANTINS,063-99972-0411,-10.304438,-48.945872
BAR BEIRA DA MATA 02,211 Q 05 LOTE 01,ALIANCA DO TOCANTINS,063-99210-6369,-10.309112,-48.951035
BAR DO DOMINGOS,RUA 108,ALIANCA DO TOCANTINS,063-99956-5943,-10.302661,-48.944538
GAS SAO FRANCISCO,CENTRAL,CRIXAS DO TOCANTINS,063-03352-1108,-10.105348,-48.9184
SEMMAC,SINEZIO FERNANDO SOUZA,CRIXAS DO TOCANTINS,063-98472-6285,-10.10736,-48.919487
